2761	Abiturient
3409	Abonnent
6504	Absolvent
1052	Adept
928	Adjutant
4612	Adressat
1824	Adventist
749	Advokat
9332	Affe
2102	Afghane
12090	Agent
381	Ahn
329	Akrobat
3815	Aktivist
164	Alchimist
313	Alemanne
94	Ammonit
1149	Analphabet
3804	Analyst
1568	Anarchist
619	Anästhesist
259	Anatom
88	Anglist
699	Antagonist
670	Anthropologe
1270	Antichrist
573	Apologet
2968	Archäologe
23938	Architekt
148	Archont
169	Argonaut
1003	Aristokrat
2157	Artist
2196	Asiate
420	Asket
422	Aspirant
7946	Assistent
2013	Asteroid
336	Ästhet
2285	Astronaut
2661	Astronom
517	Aszendent
4511	Atheist
5797	Athlet
166	Autist
183	Autokrat
8061	Automat
1173	Baptist
13064	Bär
3293	Barbare
1202	Barde
372	Baske
2599	Bassist
872	Beduine
626	Biograph
2778	Biologe
2838	Böhme
162	Bolide
2537	Borusse
6417	Bote
177	Brahmane
328	Brillant
10693	Brite
3437	Bube
21645	Buchstabe
1023	Bulgare
6355	Bulle
661	Bürge
1198	Bürokrat
5222	Bursche
400	Cellist
2414	Chaot
451	Chilene
14797	Chinese
3764	Chirurg
298	Choreograph
38738	Christ
1832	Chronist
80	Chronograph
20	Dadaist
3445	Däne
623	Delinquent
644	Demagoge
183	Demiurg
5416	Demokrat
7199	Demonstrant
120	Dendrit
474	Denunziant
9382	Depp
980	Despot
553	Dilettant
12	Diözesan
3678	Dirigent
502	Disponent
1184	Dissident
344	Doge
7398	Dozent
563	Dramaturg
133	Drogist
2912	Druide
1219	Egoist
122	Egomane
7155	Elefant
18	Elektrostat
1398	Emigrant
291	Epigone
544	Eremit
14	Erotomane
336	Essayist
588	Este
555	Ethnologe
331	Eunuch
1546	Evangelist
63	Exeget
728	Exorzist
2437	Exot
47921	Experte
907	Exponent
2367	Extremist
1326	Fabrikant
4330	Falke
2727	Faschist
22266	Favorit
227	Feuilletonist
16	Filialist
1298	Finalist
2150	Fink
2751	Finne
334	Florist
222	Flötist
13196	Fotograf
10982	Franke
19571	Franzose
4898	Friede
0	Friese
2380	Fundamentalist
13684	Fürst
581	Galerist
986	Ganove
3950	Garant
2281	Gardist
3107	Gatte
292	Geck
161146	Gedanke
1785	Gehilfe
1010	Gendarm
121	Generalist
8492	Genosse
655	Geograph
1312	Geologe
604	Gepard
3137	Germane
1057	Germanist
2118	Gigant
6237	Gitarrist
76681	Glaube
3241	Götze
18215	Graf
1489	Graph
528	Gratulant
13392	Grieche
112	Grossist
1456	Gymnasiast
991	Gynäkologe
88	Hanseat
11480	Hase
70	Havarist
9578	Heide
43523	Held
165	Hermaphrodit
312459	Herr
3070	Hesse
3920	Hirte
1160	Humanist
259	Humorist
1011	Hüne
368	Husar
324	Hydrant
1492	Idealist
1072	Ideologe
13490	Idiot
852	Ignorant
557	Illuminat
1819	Immigrant
805	Imperialist
1481	Individualist
2364	Informant
4148	Insasse
411	Inserent
616	Instrumentalist
3609	Intendant
