3736	Abiturient
3380	Abonnent
8943	Absolvent
800	Adept
788	Adjutant
3418	Adressat
239	Adventist
657	Advokat
9099	Affe
1339	Afghane
9307	Agent
278	Ahn
624	Akrobat
4901	Aktivist
488	Alchimist
823	Alemanne
383	Ammonit
983	Analphabet
3283	Analyst
1244	Anarchist
828	Anästhesist
251	Anatom
111	Anglist
740	Antagonist
589	Anthropologe
1892	Antichrist
351	Apologet
3791	Archäologe
26458	Architekt
193	Archont
202	Argonaut
501	Aristokrat
3500	Artist
1753	Asiate
448	Asket
499	Aspirant
9101	Assistent
2082	Asteroid
264	Ästhet
2777	Astronaut
2934	Astronom
712	Aszendent
5186	Atheist
8154	Athlet
124	Autist
103	Autokrat
7304	Automat
1827	Baptist
13462	Bär
1688	Barbare
1514	Barde
307	Baske
4324	Bassist
838	Beduine
573	Biograph
3457	Biologe
3399	Böhme
160	Bolide
870	Borusse
7507	Bote
95	Brahmane
408	Brillant
9165	Brite
4088	Bube
22916	Buchstabe
645	Bulgare
5538	Bulle
355	Bürge
983	Bürokrat
5426	Bursche
802	Cellist
1790	Chaot
465	Chilene
10546	Chinese
4313	Chirurg
632	Choreograph
55484	Christ
2154	Chronist
107	Chronograph
28	Dadaist
2852	Däne
552	Delinquent
449	Demagoge
144	Demiurg
4043	Demokrat
7621	Demonstrant
144	Dendrit
348	Denunziant
5639	Depp
775	Despot
440	Dilettant
15	Diözesan
7623	Dirigent
487	Disponent
820	Dissident
649	Doge
10498	Dozent
825	Dramaturg
146	Drogist
3242	Druide
1156	Egoist
104	Egomane
10497	Elefant
17	Elektrostat
1154	Emigrant
287	Epigone
595	Eremit
8	Erotomane
332	Essayist
765	Este
573	Ethnologe
413	Eunuch
2406	Evangelist
57	Exeget
544	Exorzist
2086	Exot
48683	Experte
790	Exponent
1746	Extremist
936	Fabrikant
3648	Falke
2387	Faschist
21165	Favorit
178	Feuilletonist
35	Filialist
1743	Finalist
3093	Fink
2857	Finne
497	Florist
274	Flötist
15500	Fotograf
11314	Franke
19181	Franzose
6989	Friede
0	Friese
1735	Fundamentalist
15284	Fürst
757	Galerist
726	Ganove
4866	Garant
487	Gardist
3236	Gatte
200	Geck
159586	Gedanke
1644	Gehilfe
708	Gendarm
123	Generalist
7749	Genosse
547	Geograph
1354	Geologe
793	Gepard
5507	Germane
929	Germanist
1777	Gigant
9620	Gitarrist
89925	Glaube
2803	Götze
31334	Graf
1974	Graph
1079	Gratulant
10297	Grieche
79	Grossist
1952	Gymnasiast
1305	Gynäkologe
93	Hanseat
12871	Hase
464	Havarist
15336	Heide
46738	Held
169	Hermaphrodit
334309	Herr
4502	Hesse
7483	Hirte
1072	Humanist
337	Humorist
466	Hüne
1239	Husar
583	Hydrant
1256	Idealist
829	Ideologe
7758	Idiot
587	Ignorant
757	Illuminat
1421	Immigrant
522	Imperialist
1215	Individualist
1585	Informant
4525	Insasse
430	Inserent
1137	Instrumentalist
2638	Intendant
18894	Interessent
1341	Internist
4718	Interpret
2903	Ire
127	Israelit
1905	Jesuit
29563	Journalist
52239	Jude
66987	Junge
10619	Jurist
2520	Kabarettist
1291	Kalif
122	Kalligraph
15630	Kamerad
26675	Kandidat
637	Kannibale
2223	Kapitalist
471	Karikaturist
226	Kartograph
44	Kasache
31	Katalane
8715	Katholik
4	Kaukase
2534	Kelte
145	Kentaur
117	Kirgise
29	Kleptomane
17302	Klient
632	Klingone
6763	Knabe
1795	Knappe
770	Koeffizient
82183	Kollege
1037	Kolonist
359	Kolumnist
2965	Komet
7143	Kommunist
18189	Komponist
454	Kongolese
15883	Konkurrent
112	Konsonant
9201	Konsument
4461	Kontrahent
371	Konvertit
170	Kopist
1286	Korrespondent
228	Korse
351	Kosmonaut
576	Krake
1718	Kroate
12	Kryostat
190370	Kunde
3390	Kurde
13819	Laie
3156	Leopard
575	Lette
488	Libanese
85	Ligist
819	Linguist
1752	Literat
98	Lithograph
60	Liturg
2103	Lobbyist
101	Lombarde
449	Lotse
17450	Löwe
551	Lymphozyt
7626	Magnet
881	Marxist
574	Maschinist
433	Materialist
2075	Matrose
1032083	Mensch
1244	Meteorit
466	Mime
1186	Ministrant
30	Minotaur
155	Misanthrop
4011	Mohr
1738	Monarch
691	Monolith
688	Monopolist
462	Moralist
380	Mutant
304089	Name
1666	Narr
2387	Nationalist
4875	Neffe
196	Nekromant
47	Neophyt
1926	Neurologe
1624	Nomade
1116	Obelisk
176	Obrist
714	Ochse
2845	Ökonom
331	Oligarch
444	Opponent
516	Opportunist
2022	Optimist
2807	Organist
355	Orientale
11	Ostheopath
6744	Pädagoge
108	Päderast
12238	Page
1507	Paragraf
3870	Parasit
108	Partisan
6333	Pate
567	Pathologe
112402	Patient
1934	Patriot
942	Pazifist
766	Perfektionist
1187	Pessimist
576	Pfaffe
220	Phantast
353	Pharmazeut
143	Philanthrop
557	Philologe
12858	Philosoph
4677	Pianist
17125	Pilot
42264	Planet
53	Planetoid
2107	Poet
0	Pole
1714	Politologe
23528	Polizist
797	Polyp
125	Populist
2157	Portugiese
395	Posaunist
290	Potentat
751	Präfekt
4478	Praktikant
1122	Prälat
59168	Präsident
21081	Prinz
446	Proband
16305	Produzent
859	Prokurist
401	Prolet
445	Propagandist
21424	Prophet
60	Proselyt
10771	Protagonist
3649	Protestant
112	Protokollant
1020	Psychopath
2299	Publizist
675	Purist
91	Pyromane
1167	Quadrant
492	Querulant
781	Quotient
4136	Rabe
603	Radiologe
1518	Rassist
1331	Realist
5256	Rebell
16021	Referent
1791	Regent
1351	Rekrut
198	Renegat
1096	Reservist
248	Revisionist
3145	Rezensent
1458	Rezipient
10126	Riese
2872	Rivale
135	Romanist
6885	Rüde
1448	Rumäne
13258	Russe
4693	Sachse
442	Sadist
11809	Same
106	Sarde
7776	Satellit
4265	Schamane
2513	Schenk
1259	Scherge
40	Schiit
