   3972	Abiturient
   3466	Abonnent
   9605	Absolvent
   1231	Adept
    966	Adjutant
   4271	Adressat
    526	Adventist
    736	Advokat
   8712	Affe
   1025	Afghane
   9156	Agent
    201	Ahn
    643	Akrobat
   4157	Aktivist
    146	Alchimist
    575	Alemanne
    252	Ammonit
   1044	Analphabet
   6826	Analyst
   1462	Anarchist
    981	Anästhesist
    226	Anatom
     84	Anglist
    559	Antagonist
    596	Anthropologe
    951	Antichrist
    314	Apologet
   3078	Archäologe
  31289	Architekt
     48	Archont
    196	Argonaut
    404	Aristokrat
   2785	Artist
   1760	Asiate
    754	Asket
    478	Aspirant
   9570	Assistent
   1098	Asteroid
    245	Ästhet
   1902	Astronaut
   2230	Astronom
    725	Aszendent
   2121	Atheist
  10592	Athlet
    142	Autist
    130	Autokrat
   5887	Automat
   1282	Baptist
  14218	Bär
   1479	Barbare
   1357	Barde
    231	Baske
   3271	Bassist
    738	Beduine
    412	Biograph
   2556	Biologe
   2541	Böhme
    113	Bolide
   1013	Borusse
   6836	Bote
    365	Brahmane
    460	Brillant
   6995	Brite
   4214	Bube
  21769	Buchstabe
    742	Bulgare
   5532	Bulle
    426	Bürge
   1062	Bürokrat
   5335	Bursche
    632	Cellist
   1148	Chaot
    343	Chilene
  11778	Chinese
   3683	Chirurg
    761	Choreograph
  42851	Christ
   2177	Chronist
    197	Chronograph
     28	Dadaist
   2787	Däne
    505	Delinquent
    415	Demagoge
     81	Demiurg
   4291	Demokrat
   6239	Demonstrant
    159	Dendrit
    337	Denunziant
   3719	Depp
    778	Despot
    605	Dilettant
     36	Diözesan
   8958	Dirigent
    535	Disponent
    817	Dissident
    276	Doge
   9959	Dozent
    642	Dramaturg
    159	Drogist
   1885	Druide
   2003	Egoist
     57	Egomane
   9332	Elefant
      3	Elektrostat
   1150	Emigrant
    232	Epigone
    717	Eremit
      7	Erotomane
    347	Essayist
    787	Este
    482	Ethnologe
    295	Eunuch
   2032	Evangelist
     33	Exeget
    319	Exorzist
   1616	Exot
  59729	Experte
    811	Exponent
   1436	Extremist
   1270	Fabrikant
   3612	Falke
   2221	Faschist
  19044	Favorit
    150	Feuilletonist
     11	Filialist
   3859	Finalist
   3621	Fink
   2861	Finne
   1628	Florist
    348	Flötist
  16153	Fotograf
  11538	Franke
  15534	Franzose
   6230	Friede
      0	Friese
   1541	Fundamentalist
  14089	Fürst
    699	Galerist
    724	Ganove
   5167	Garant
    811	Gardist
   2700	Gatte
    267	Geck
 153075	Gedanke
   1562	Gehilfe
    639	Gendarm
    139	Generalist
   6667	Genosse
    592	Geograph
   1289	Geologe
    616	Gepard
   4502	Germane
    954	Germanist
   1743	Gigant
   7187	Gitarrist
  75428	Glaube
   2170	Götze
  25004	Graf
   2411	Graph
   1172	Gratulant
   9091	Grieche
    117	Grossist
   2061	Gymnasiast
   1318	Gynäkologe
    111	Hanseat
  12314	Hase
    132	Havarist
  14771	Heide
  31334	Held
    115	Hermaphrodit
 354464	Herr
   4670	Hesse
   6123	Hirte
    944	Humanist
    321	Humorist
    852	Hüne
    743	Husar
    708	Hydrant
   1149	Idealist
    769	Ideologe
   6201	Idiot
    544	Ignorant
    530	Illuminat
   1089	Immigrant
    626	Imperialist
   1189	Individualist
   2434	Informant
   4047	Insasse
    495	Inserent
   1172	Instrumentalist
   3208	Intendant
  20540	Interessent
   1420	Internist
   4851	Interpret
   2135	Ire
     65	Israelit
   1818	Jesuit
  28861	Journalist
  37205	Jude
  79521	Junge
  12284	Jurist
   2220	Kabarettist
   1219	Kalif
    118	Kalligraph
  19706	Kamerad
  26617	Kandidat
    667	Kannibale
   2705	Kapitalist
    576	Karikaturist
    239	Kartograph
     79	Kasache
     47	Katalane
   7410	Katholik
     34	Kaukase
   2456	Kelte
    122	Kentaur
    877	Kirgise
     19	Kleptomane
   9853	Klient
     58	Klingone
   6492	Knabe
   1687	Knappe
    852	Koeffizient
  80595	Kollege
   1574	Kolonist
    345	Kolumnist
   2653	Komet
   6068	Kommunist
  17335	Komponist
     88	Kongolese
  20023	Konkurrent
    280	Konsonant
  10480	Konsument
   5588	Kontrahent
    416	Konvertit
    239	Kopist
   1211	Korrespondent
    147	Korse
    475	Kosmonaut
    513	Krake
   1149	Kroate
      6	Kryostat
 246204	Kunde
   2362	Kurde
  12427	Laie
   2565	Leopard
    591	Lette
    356	Libanese
     15	Ligist
    427	Linguist
   1747	Literat
     74	Lithograph
     50	Liturg
   2834	Lobbyist
     69	Lombarde
    473	Lotse
  15246	Löwe
    500	Lymphozyt
   4231	Magnet
    813	Marxist
    750	Maschinist
    358	Materialist
   2305	Matrose
 923934	Mensch
    885	Meteorit
    502	Mime
   1615	Ministrant
     33	Minotaur
    110	Misanthrop
   3722	Mohr
   1533	Monarch
    500	Monolith
    648	Monopolist
    474	Moralist
    332	Mutant
 296458	Name
   1960	Narr
   1582	Nationalist
   4286	Neffe
    140	Nekromant
     58	Neophyt
   1745	Neurologe
   1799	Nomade
   1020	Obelisk
    632	Obrist
    603	Ochse
   5114	Ökonom
    468	Oligarch
    317	Opponent
    493	Opportunist
   1901	Optimist
   2815	Organist
    353	Orientale
      2	Ostheopath
   7088	Pädagoge
     70	Päderast
  11061	Page
   1471	Paragraf
   3967	Parasit
    129	Partisan
   6552	Pate
    718	Pathologe
