   3426	Abiturient
   3355	Abonnent
   8125	Absolvent
   1383	Adept
   1137	Adjutant
   3891	Adressat
    620	Adventist
    698	Advokat
   9388	Affe
   1419	Afghane
  10527	Agent
    287	Ahn
    516	Akrobat
   4773	Aktivist
    185	Alchimist
    995	Alemanne
    230	Ammonit
   1237	Analphabet
   4892	Analyst
   1779	Anarchist
    548	Anästhesist
    328	Anatom
    111	Anglist
    735	Antagonist
    637	Anthropologe
   1938	Antichrist
    508	Apologet
   3369	Archäologe
  23133	Architekt
    114	Archont
    169	Argonaut
    534	Aristokrat
   3419	Artist
   1985	Asiate
    539	Asket
    383	Aspirant
   8855	Assistent
   2045	Asteroid
    350	Ästhet
   3332	Astronaut
   3524	Astronom
    491	Aszendent
   6088	Atheist
   8776	Athlet
    159	Autist
    147	Autokrat
  10296	Automat
   1136	Baptist
  14293	Bär
   2067	Barbare
   1417	Barde
    312	Baske
   3828	Bassist
    840	Beduine
    566	Biograph
   3217	Biologe
   3272	Böhme
    139	Bolide
   2641	Borusse
   5892	Bote
    120	Brahmane
    339	Brillant
   7888	Brite
   3402	Bube
  24197	Buchstabe
    791	Bulgare
   6088	Bulle
    610	Bürge
   1090	Bürokrat
   5889	Bursche
    519	Cellist
   1795	Chaot
    400	Chilene
  11216	Chinese
   3318	Chirurg
    622	Choreograph
  56417	Christ
   2011	Chronist
    152	Chronograph
     31	Dadaist
   3557	Däne
    595	Delinquent
    613	Demagoge
    174	Demiurg
   4622	Demokrat
   7228	Demonstrant
    190	Dendrit
    433	Denunziant
   6244	Depp
   1159	Despot
    574	Dilettant
     19	Diözesan
   6156	Dirigent
    727	Disponent
   1218	Dissident
    394	Doge
  10071	Dozent
    696	Dramaturg
    131	Drogist
   2402	Druide
   1608	Egoist
    113	Egomane
   8774	Elefant
      5	Elektrostat
   1515	Emigrant
    270	Epigone
    661	Eremit
      7	Erotomane
    351	Essayist
   1167	Este
    551	Ethnologe
    379	Eunuch
   2764	Evangelist
     65	Exeget
    457	Exorzist
   2056	Exot
  50516	Experte
    828	Exponent
   2549	Extremist
   1258	Fabrikant
   3452	Falke
   3449	Faschist
  21019	Favorit
    160	Feuilletonist
     27	Filialist
   1609	Finalist
   3236	Fink
   3215	Finne
    353	Florist
    208	Flötist
  14629	Fotograf
  11517	Franke
  19116	Franzose
   7586	Friede
      0	Friese
   2123	Fundamentalist
  17931	Fürst
    671	Galerist
    741	Ganove
   4552	Garant
    907	Gardist
   3821	Gatte
    191	Geck
 167589	Gedanke
   1658	Gehilfe
    750	Gendarm
    153	Generalist
   9655	Genosse
    603	Geograph
   1528	Geologe
   1055	Gepard
   5330	Germane
    922	Germanist
   1803	Gigant
   7927	Gitarrist
 100997	Glaube
   3105	Götze
  26952	Graf
   2079	Graph
    758	Gratulant
  10954	Grieche
    106	Grossist
   1759	Gymnasiast
   1222	Gynäkologe
    160	Hanseat
  13447	Hase
     73	Havarist
  15110	Heide
  43070	Held
    171	Hermaphrodit
 356588	Herr
   4340	Hesse
   7258	Hirte
   1483	Humanist
    360	Humorist
    568	Hüne
   1002	Husar
    559	Hydrant
   1455	Idealist
   1035	Ideologe
   9736	Idiot
    763	Ignorant
    641	Illuminat
   1606	Immigrant
    765	Imperialist
   1403	Individualist
   1738	Informant
   4101	Insasse
    447	Inserent
    767	Instrumentalist
   2773	Intendant
  17553	Interessent
   1393	Internist
   4698	Interpret
   2389	Ire
    141	Israelit
   1841	Jesuit
  32754	Journalist
  65806	Jude
  71116	Junge
  10325	Jurist
   6472	Kabarettist
   3180	Kalif
     66	Kalligraph
  13028	Kamerad
  26812	Kandidat
    694	Kannibale
   4799	Kapitalist
    544	Karikaturist
    190	Kartograph
     50	Kasache
     68	Katalane
   8437	Katholik
      8	Kaukase
   2875	Kelte
    200	Kentaur
    167	Kirgise
     39	Kleptomane
  13344	Klient
    390	Klingone
   7756	Knabe
   1908	Knappe
    774	Koeffizient
  82991	Kollege
   1172	Kolonist
    380	Kolumnist
   3294	Komet
  10378	Kommunist
  17095	Komponist
    105	Kongolese
  13838	Konkurrent
    163	Konsonant
  12680	Konsument
   3859	Kontrahent
    679	Konvertit
    200	Kopist
   1512	Korrespondent
    279	Korse
    462	Kosmonaut
    630	Krake
   1853	Kroate
     10	Kryostat
 188870	Kunde
   3262	Kurde
  14713	Laie
   3463	Leopard
    565	Lette
    603	Libanese
     44	Ligist
    717	Linguist
   1777	Literat
     75	Lithograph
     33	Liturg
   2290	Lobbyist
    151	Lombarde
    395	Lotse
  18201	Löwe
    583	Lymphozyt
   5232	Magnet
   1512	Marxist
    608	Maschinist
    675	Materialist
   2176	Matrose
1008595	Mensch
   1275	Meteorit
    491	Mime
    672	Ministrant
     22	Minotaur
    202	Misanthrop
   4159	Mohr
   1881	Monarch
    569	Monolith
    825	Monopolist
    592	Moralist
    341	Mutant
 312634	Name
   1882	Narr
   2877	Nationalist
   5992	Neffe
    105	Nekromant
     47	Neophyt
   1714	Neurologe
   1703	Nomade
   1032	Obelisk
    289	Obrist
    649	Ochse
   3199	Ökonom
    473	Oligarch
    348	Opponent
    659	Opportunist
   1943	Optimist
   2087	Organist
    350	Orientale
      6	Ostheopath
   5997	Pädagoge
    114	Päderast
   9570	Page
   1842	Paragraf
   4536	Parasit
    146	Partisan
   5011	Pate
    719	Pathologe
 115346	Patient
   2007	Patriot
    932	Pazifist
    748	Perfektionist
   1127	Pessimist
    863	Pfaffe
    324	Phantast
    357	Pharmazeut
    162	Philanthrop
    585	Philologe
  14889	Philosoph
   6423	Pianist
  15379	Pilot
  39792	Planet
     72	Planetoid
   1849	Poet
      0	Pole
    992	Politologe
  26181	Polizist
    997	Polyp
    132	Populist
   2233	Portugiese
    324	Posaunist
    300	Potentat
    761	Präfekt
   3991	Praktikant
   1329	Prälat
  60746	Präsident
  21750	Prinz
    525	Proband
  19011	Produzent
    655	Prokurist
    554	Prolet
    572	Propagandist
  24122	Prophet
    106	Proselyt
  12036	Protagonist
   3671	Protestant
    103	Protokollant
   1110	Psychopath
   2270	Publizist
    634	Purist
    162	Pyromane
    943	Quadrant
    769	Querulant
    810	Quotient
   4342	Rabe
    626	Radiologe
   1795	Rassist
   1963	Realist
   6560	Rebell
  13010	Referent
   1627	Regent
   1629	Rekrut
    213	Renegat
   1075	Reservist
    490	Revisionist
   2207	Rezensent
   1380	Rezipient
  11062	Riese
   2850	Rivale
    164	Romanist
   5596	Rüde
   1784	Rumäne
  14032	Russe
   4098	Sachse
    498	Sadist
  12648	Same
     85	Sarde
   7123	Satellit
   3261	Schamane
   2133	Schenk
   1288	Scherge
     40	Schiit
   1452	Schimpanse
   1075	Schöffe
    860	Schotte
    748	Schultheiß
   3860	Schurke
   5035	Schwabe
   7005	Schwede
    227	Seismograph
    246	Semit
    198	Senegalese
    418	Separatist
   2669	Serbe
  11133	Sklave
   1419	Slawe
    649	Slowake
    543	Slowene
     33	Solipsist
   3644	Solist
    387	Sophist
    338	Sorbe
   4464	Sozialist
   3037	Soziologe
   1893	Spekulant
  17992	Spezialist
   1408	Statist
   1460	Stipendiat
   1270	Stratege
  50952	Student
    318	Stylist
    182	Sudanese
    849	Sunnit
   1681	Sympathisant
     58	Szenarist
    276	Technokrat
     97	Telefonist
   2017	Telegraph
  13925	Terrorist
   9641	Theologe
  11988	Therapeut
     43	Tomograph
  22541	Tourist
    556	Transvestit
      5	Trilith
    432	Trotzkist
   2926	Tscheche
     44	Tscherkesse
  12551	Türke
   2077	Tyrann
    883	Untertan
    956	Urologe
   1149	Vasall
   2656	Veteran
    534	Virtuose
   1591	Waise
     86	Welsche
    801	Westfale
  67775	Wille
   3497	Zar
    275	Zentaur
  29148	Zeuge
   1285	Zionist
   6453	Zivilist
   1070	Zoologe
    251	Zyklop
     50	Aeronaut
  44688	Bauer
  33618	Bayer
    246	Centaur
   2216	Doktorand
    197	Infant
    573	Infanterist
   3831	Resident
   2060	Steinmetz
   6291	Titan
    219	Zeolith
