2708	Abiturient
3251	Abonnent
8837	Absolvent
1024	Adept
809	Adjutant
3598	Adressat
503	Adventist
557	Advokat
8403	Affe
1556	Afghane
14560	Agent
861	Ahn
487	Akrobat
4615	Aktivist
172	Alchimist
513	Alemanne
266	Ammonit
976	Analphabet
4407	Analyst
1434	Anarchist
911	Anästhesist
188	Anatom
99	Anglist
685	Antagonist
565	Anthropologe
757	Antichrist
321	Apologet
3071	Archäologe
26708	Architekt
49	Archont
178	Argonaut
486	Aristokrat
2668	Artist
1674	Asiate
2520	Asket
347	Aspirant
7363	Assistent
1816	Asteroid
244	Ästhet
1991	Astronaut
2277	Astronom
512	Aszendent
3131	Atheist
6576	Athlet
172	Autist
176	Autokrat
6929	Automat
853	Baptist
13271	Bär
2803	Barbare
2080	Barde
356	Baske
3795	Bassist
997	Beduine
415	Biograph
2767	Biologe
1822	Böhme
190	Bolide
1572	Borusse
4735	Bote
1384	Brahmane
635	Brillant
7597	Brite
3088	Bube
22459	Buchstabe
679	Bulgare
4908	Bulle
347	Bürge
1001	Bürokrat
5059	Bursche
555	Cellist
2056	Chaot
400	Chilene
12007	Chinese
4206	Chirurg
524	Choreograph
34204	Christ
2559	Chronist
188	Chronograph
26	Dadaist
2874	Däne
598	Delinquent
447	Demagoge
149	Demiurg
5696	Demokrat
7198	Demonstrant
158	Dendrit
324	Denunziant
6767	Depp
783	Despot
369	Dilettant
21	Diözesan
5063	Dirigent
688	Disponent
879	Dissident
276	Doge
10834	Dozent
557	Dramaturg
105	Drogist
2847	Druide
1076	Egoist
108	Egomane
9327	Elefant
24	Elektrostat
1110	Emigrant
211	Epigone
485	Eremit
10	Erotomane
352	Essayist
549	Este
548	Ethnologe
310	Eunuch
1605	Evangelist
35	Exeget
527	Exorzist
2150	Exot
53646	Experte
612	Exponent
1854	Extremist
685	Fabrikant
4466	Falke
2101	Faschist
21130	Favorit
143	Feuilletonist
41	Filialist
1763	Finalist
2189	Fink
2634	Finne
734	Florist
301	Flötist
15483	Fotograf
9984	Franke
14925	Franzose
4275	Friede
0	Friese
1372	Fundamentalist
13452	Fürst
840	Galerist
751	Ganove
4803	Garant
1143	Gardist
2878	Gatte
274	Geck
155704	Gedanke
1435	Gehilfe
568	Gendarm
118	Generalist
5686	Genosse
525	Geograph
1311	Geologe
490	Gepard
2381	Germane
802	Germanist
1669	Gigant
9190	Gitarrist
62734	Glaube
1710	Götze
18993	Graf
2167	Graph
635	Gratulant
10187	Grieche
144	Grossist
1429	Gymnasiast
1248	Gynäkologe
102	Hanseat
13186	Hase
122	Havarist
11370	Heide
36214	Held
188	Hermaphrodit
273118	Herr
3401	Hesse
4337	Hirte
1063	Humanist
290	Humorist
508	Hüne
576	Husar
517	Hydrant
1187	Idealist
617	Ideologe
9633	Idiot
627	Ignorant
677	Illuminat
1447	Immigrant
284	Imperialist
1376	Individualist
1814	Informant
3800	Insasse
921	Inserent
821	Instrumentalist
1628	Intendant
24366	Interessent
3486	Internist
4407	Interpret
2082	Ire
71	Israelit
1324	Jesuit
28426	Journalist
34177	Jude
60498	Junge
9710	Jurist
1631	Kabarettist
674	Kalif
84	Kalligraph
14265	Kamerad
24859	Kandidat
578	Kannibale
2300	Kapitalist
575	Karikaturist
186	Kartograph
43	Kasache
42	Katalane
4874	Katholik
20	Kaukase
2065	Kelte
194	Kentaur
114	Kirgise
35	Kleptomane
10694	Klient
213	Klingone
5808	Knabe
1547	Knappe
609	Koeffizient
77025	Kollege
913	Kolonist
308	Kolumnist
2774	Komet
6005	Kommunist
13209	Komponist
120	Kongolese
12966	Konkurrent
80	Konsonant
10484	Konsument
3632	Kontrahent
217	Konvertit
123	Kopist
1200	Korrespondent
189	Korse
402	Kosmonaut
646	Krake
1800	Kroate
13	Kryostat
255396	Kunde
2341	Kurde
14725	Laie
2836	Leopard
414	Lette
461	Libanese
30	Ligist
513	Linguist
1438	Literat
49	Lithograph
22	Liturg
1871	Lobbyist
50	Lombarde
400	Lotse
14090	Löwe
519	Lymphozyt
5185	Magnet
689	Marxist
800	Maschinist
409	Materialist
1891	Matrose
848488	Mensch
1213	Meteorit
423	Mime
624	Ministrant
35	Minotaur
179	Misanthrop
2157	Mohr
1733	Monarch
1247	Monolith
638	Monopolist
403	Moralist
385	Mutant
296761	Name
1575	Narr
1682	Nationalist
4217	Neffe
504	Nekromant
78	Neophyt
2140	Neurologe
1412	Nomade
1143	Obelisk
151	Obrist
489	Ochse
2722	Ökonom
325	Oligarch
300	Opponent
395	Opportunist
1943	Optimist
1476	Organist
468	Orientale
18	Ostheopath
5445	Pädagoge
83	Päderast
9235	Page
1323	Paragraf
4217	Parasit
140	Partisan
5771	Pate
735	Pathologe
118738	Patient
2089	Patriot
865	Pazifist
740	Perfektionist
1090	Pessimist
497	Pfaffe
248	Phantast
357	Pharmazeut
134	Philanthrop
462	Philologe
11463	Philosoph
3887	Pianist
30511	Pilot
35268	Planet
38	Planetoid
1760	Poet
0	Pole
854	Politologe
22151	Polizist
985	Polyp
153	Populist
2107	Portugiese
295	Posaunist
217	Potentat
693	Präfekt
5423	Praktikant
961	Prälat
55175	Präsident
21290	Prinz
465	Proband
17780	Produzent
781	Prokurist
564	Prolet
371	Propagandist
11512	Prophet
33	Proselyt
10688	Protagonist
2589	Protestant
75	Protokollant
938	Psychopath
1798	Publizist
669	Purist
130	Pyromane
772	Quadrant
634	Querulant
740	Quotient
3435	Rabe
772	Radiologe
1412	Rassist
1363	Realist
5998	Rebell
13134	Referent
1392	Regent
1468	Rekrut
168	Renegat
1429	Reservist
200	Revisionist
3807	Rezensent
1781	Rezipient
10879	Riese
2631	Rivale
147	Romanist
8989	Rüde
1429	Rumäne
10928	Russe
3808	Sachse
448	Sadist
10734	Same
82	Sarde
6936	Satellit
3669	Schamane
1653	Schenk
1090	Scherge
29	Schiit
1072	Schimpanse
796	Schöffe
604	Schotte
483	Schultheiß
2885	Schurke
3670	Schwabe
6595	Schwede
218	Seismograph
106	Semit
134	Senegalese
633	Separatist
2072	Serbe
9802	Sklave
665	Slawe
719	Slowake
771	Slowene
112	Solipsist
5591	Solist
294	Sophist
495	Sorbe
2547	Sozialist
2973	Soziologe
1747	Spekulant
20531	Spezialist
1141	Statist
2414	Stipendiat
1251	Stratege
50909	Student
403	Stylist
149	Sudanese
550	Sunnit
1347	Sympathisant
23	Szenarist
288	Technokrat
119	Telefonist
850	Telegraph
10967	Terrorist
5981	Theologe
11798	Therapeut
46	Tomograph
20715	Tourist
345	Transvestit
10	Trilith
170	Trotzkist
2525	Tscheche
41	Tscherkesse
10535	Türke
2452	Tyrann
642	Untertan
1306	Urologe
993	Vasall
2755	Veteran
575	Virtuose
1199	Waise
58	Welsche
621	Westfale
51823	Wille
1815	Zar
309	Zentaur
29575	Zeuge
744	Zionist
5290	Zivilist
448	Zoologe
258	Zyklop
114	Aeronaut
39843	Bauer
23379	Bayer
175	Centaur
2833	Doktorand
143	Infant
671	Infanterist
3449	Resident
1503	Steinmetz
4408	Titan
275	Zeolith
