   4647	Abiturient
   3897	Abonnent
  11502	Absolvent
    548	Adept
    768	Adjutant
   3874	Adressat
    170	Adventist
    501	Advokat
   7573	Affe
   1089	Afghane
   9518	Agent
    190	Ahn
    662	Akrobat
   4619	Aktivist
    211	Alchimist
    592	Alemanne
    303	Ammonit
   1013	Analphabet
   3589	Analyst
   1177	Anarchist
    981	Anästhesist
    242	Anatom
    104	Anglist
    605	Antagonist
    498	Anthropologe
    671	Antichrist
    286	Apologet
   3150	Archäologe
  27832	Architekt
     68	Archont
    170	Argonaut
    453	Aristokrat
   3131	Artist
   1631	Asiate
    301	Asket
    353	Aspirant
   9838	Assistent
   1804	Asteroid
    257	Ästhet
   1997	Astronaut
   2460	Astronom
    400	Aszendent
   2239	Atheist
   8874	Athlet
    108	Autist
    103	Autokrat
   6771	Automat
   1303	Baptist
  15190	Bär
   1219	Barbare
   1189	Barde
    431	Baske
   4008	Bassist
    594	Beduine
    419	Biograph
   2795	Biologe
   2576	Böhme
    166	Bolide
    768	Borusse
   4243	Bote
     44	Brahmane
    501	Brillant
   7472	Brite
   2906	Bube
  23079	Buchstabe
    704	Bulgare
   4827	Bulle
    513	Bürge
    750	Bürokrat
   4320	Bursche
    878	Cellist
   1238	Chaot
    439	Chilene
   9424	Chinese
   4121	Chirurg
    925	Choreograph
  35377	Christ
   1827	Chronist
    456	Chronograph
     19	Dadaist
   2781	Däne
    476	Delinquent
    475	Demagoge
     78	Demiurg
   3984	Demokrat
   7364	Demonstrant
    196	Dendrit
    298	Denunziant
   4088	Depp
    596	Despot
    428	Dilettant
     29	Diözesan
   9370	Dirigent
    600	Disponent
    906	Dissident
    560	Doge
  13563	Dozent
    784	Dramaturg
    131	Drogist
   2143	Druide
    707	Egoist
     77	Egomane
   8630	Elefant
     14	Elektrostat
   1328	Emigrant
    215	Epigone
    582	Eremit
     13	Erotomane
    371	Essayist
    679	Este
    459	Ethnologe
    282	Eunuch
   1908	Evangelist
     30	Exeget
    350	Exorzist
   1909	Exot
  53252	Experte
    584	Exponent
   1405	Extremist
    809	Fabrikant
   5446	Falke
   2349	Faschist
  20540	Favorit
    148	Feuilletonist
    113	Filialist
   2127	Finalist
   3716	Fink
